{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srabza.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 56 56 56 56 56 56 40 40 63 40 40 93 93 15 15 15 7 7 87 9 9 9 74 2 60 52 52 25 25 9 9 9 1 85 85 53 62 9 74 2 66 66 66 47 47 11 45 45 45 64 64 29 28 28 28 28 87 53 53 53 0 0 0 52 52 25 25 25 97 97 97 97 97 14 76 73 73 99 27 89 89 87 87 38 38 38 38 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/braz7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 63 12 4 4 4 4 12 12 56 56 56 56 56 56 56 56 56 56 56 56 56 56 40 40 40 40 40 40 40 63 47 47 53 53 44 44 80 18 18 52 52 25 25 9 9 9 1 85 85 23 62 62 62 1 66 66 29 15 28 28 28 7 87 87 9 9 9 1 2 27 2 15 15 36 36 36 7 7 87 87 9 9 16 77 77 23 44 80 80 80 80 26 26 26 87 87 91 91 91 17 17 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 56 56 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sbia2a.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 4 4 4 4 40 40 40 93 6 36 36 7 7 87 9 9 9 74 2 2 2 27 27 47 90 90 35 35 69 69 69 76 76 53 44 80 85 87 38 9 74 74 2 65 6 2 15 36 36 49 59 23 69 69 69 76 76 73 73 1 1 27 89 89 87 94 94 94 94 32 32 32 88 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sgac4a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 39 39 39 39 39 67 67 67 67 54 54 40 63 93 93 6 36 36 7 7 87 9 9 74 74 66 66 27 78 78 78 52 25 25 11 45 64 64 80 85 85 73 9 9 74 66 66 63 31 31 31 11 45 45 64 64 65 3 3 3 3 3 3 48 48 48 48 48 48 46 46 46 25 25 73 73 1 27 89 89 87 87 94 94 94 32 32 32 32 81 80 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 56 63 63 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/pgbr2p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 67 67 54 54 54 40 40 40 93 63 47 47 33 35 94 32 32 65 6 36 36 92 92 27 78 78 52 25 25 11 45 64 88 16 18 18 18 66 27 47 47 24 13 58 58 17 17 24 61 61 61 43 74 27 27 31 59 59 23 69 69 69 69 65 74 27 47 47 59 59 35 11 11 11 64 64 29 29 6 49 49 49 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/srig9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 63 40 40 40 40 40 93 93 49 36 36 7 7 87 9 9 9 74 60 60 60 52 52 25 25 91 9 9 9 85 85 53 62 62 1 66 66 27 21 21 95 45 45 45 45 64 64 44 80 26 26 87 24 13 13 13 58 58 58 44 80 80 18 18 26 26 26 87 87 91 17 17 17 17 97 97 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/sbwn7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 67 67 67 67 67 67 54 54 40 63 63 93 93 15 15 15 7 7 87 9 9 9 9 2 2 2 66 27 47 90 90 35 35 69 69 69 69 69 14 14 76 76 99 99 82 87 87 38 38 44 44 80 18 18 18 6 36 36 36 36 7 87 87 87 9 16 77 77 77 23 44 80 80 80 80 80 26 26 26 26 87 91 91 91 91 91 17 17 17 97 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 4 4 4 4 4 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/sria3n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 4 4 4 12 12 4 4 4 4 12 40 40 40 63 63 93 93 15 15 15 7 87 87 9 9 9 74 2 60 70 52 52 25 25 9 9 9 1 85 85 53 53 53 44 26 26 87 94 94 32 32 32 64 65 6 15 15 3 99 60 60 52 52 25 25 11 45 45 64 64 64 80 26 26 87 87 91 13 13 13 13 58 42 42 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/pwwy4a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 39 67 67 67 67 67 67 54 54 40 40 63 40 63 93 93 47 90 35 35 94 32 65 6 36 36 60 60 60 70 14 14 24 24 24 13 13 58 58 58 32 65 74 31 60 60 60 14 76 76 99 99 99 60 70 70 14 14 24 24 61 13 58 58 32 65 65 3 3 3 3 3 3 3 48 48 48 48 48 48 46 46 46 46 25 25 73 1 66 27 89 89 87 94 94 94 94 32 32 32 88 81 81 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 63 63 63 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bgwb4s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 55 55 39 39 39 39 39 39 39 39 39 67 67 67 67 54 54 40 63 40 63 93 47 47 53 53 88 88 80 18 18 18 66 78 78 52 52 25 11 45 45 64 64 44 80 60 60 14 76 76 62 99 99 66 66 66 63 47 47 11 45 45 45 64 65 65 3 3 3 3 3 77 48 48 48 48 48 48 48 19 19 19 19 65 65 6 6 36 36 36 36 49 7 7 87 69 69 69 69 69 69 42 44 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgap3a.wav', 'hubert': '71 71 71 71 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 67 54 40 40 40 93 93 49 36 36 36 7 87 9 9 9 74 74 66 27 78 78 52 25 25 11 64 64 80 85 53 73 73 74 2 27 27 47 59 45 45 45 64 64 65 3 3 3 3 52 25 25 11 45 64 64 53 53 64 1 89 89 89 42 42 42 44 80 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/prav8a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 40 40 40 40 40 40 93 93 27 47 47 59 90 35 94 94 32 65 65 6 36 49 60 60 52 52 25 25 9 9 9 1 85 85 53 9 73 73 66 66 3 77 77 11 11 45 64 64 87 87 94 94 94 32 32 64 65 2 31 36 23 23 23 1 89 89 87 87 38 38 38 38 44 80 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sbbh3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 67 67 67 54 54 40 40 93 6 36 36 7 7 87 9 9 9 74 2 2 66 27 47 47 90 90 35 35 69 69 69 69 16 66 27 47 24 24 13 13 58 58 58 87 94 94 94 32 32 64 74 74 21 95 95 95 99 99 99 99 99 52 52 25 25 11 45 64 64 74 27 27 47 47 90 90 35 35 42 11 11 64 64 64 64 29 29 6 49 49 49 41 41 41 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 4 4 4 4 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 8 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/sgav3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 34 34 34 34 39 67 67 67 67 67 67 54 54 63 40 93 93 15 36 7 7 87 9 9 9 2 2 66 66 78 78 78 52 25 25 45 45 64 64 44 80 85 53 73 73 73 73 66 66 77 77 77 11 45 45 45 64 64 65 99 3 3 99 60 52 52 25 25 11 45 45 64 65 74 27 27 47 59 90 35 35 11 11 11 64 64 64 64 64 64 29 29 15 15 15 15 41 41 41 10 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgbk3n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 34 34 34 34 34 67 67 67 67 67 54 54 54 40 63 63 47 47 90 35 94 32 32 65 6 36 49 92 92 78 78 25 25 11 45 64 44 80 18 18 66 47 24 24 13 58 58 58 65 74 27 89 89 59 33 94 94 32 32 64 65 6 15 15 15 99 60 52 52 52 25 25 11 45 64 64 64 80 80 26 26 87 42 42 13 13 42 42 42 42 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgbj3a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 63 4 4 4 4 4 67 67 54 54 40 63 93 93 6 36 36 36 7 87 87 9 9 74 74 27 78 78 52 25 25 45 45 64 88 18 18 66 47 24 13 58 58 1 74 21 21 95 87 94 32 32 64 65 65 3 3 3 77 77 11 11 45 64 64 53 53 64 89 89 89 42 42 42 42 80 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/bbbm2p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 67 67 54 54 40 40 40 40 93 93 93 47 47 53 53 53 16 80 18 18 18 66 27 47 90 90 90 35 35 69 69 69 69 69 69 60 74 27 47 47 24 13 58 58 37 86 38 38 38 16 16 18 18 18 18 27 31 31 59 59 23 69 69 69 65 74 27 27 47 59 59 35 11 11 11 64 64 64 29 29 36 36 36 49 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lwbf1n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 39 39 39 39 39 39 67 67 67 67 54 54 54 40 40 93 93 90 90 90 35 35 94 32 64 60 70 70 14 14 14 24 24 61 13 58 58 58 65 29 36 36 92 92 27 47 24 24 13 58 58 58 37 37 37 86 86 86 9 9 43 6 3 3 3 60 60 70 14 14 14 24 68 68 44 80 80 80 80 18 80 26 26 87 87 13 17 17 17 17 97 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 63 8 8 8 8 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bbbf6a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 67 67 67 67 67 54 54 40 40 40 40 63 63 47 47 53 53 44 44 80 80 18 18 66 66 47 90 90 35 69 69 69 69 66 27 47 24 24 13 13 13 58 58 32 32 87 87 9 43 65 3 3 3 49 36 15 15 15 7 7 53 53 53 74 2 2 63 89 15 15 7 7 23 73 1 27 89 87 87 87 38 38 38 38 44 80 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 4 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lbin2n.wav', 'hubert': '71 71 71 71 93 93 90 90 90 90 35 87 94 94 94 94 32 32 32 64 64 64 1 66 27 27 27 47 47 90 90 90 35 35 69 69 69 69 69 69 69 69 69 14 37 37 37 86 53 53 44 44 80 80 37 37 37 86 38 38 38 38 44 44 80 18 18 18 27 27 27 31 31 59 59 59 23 69 69 69 69 69 69 69 80 26 26 26 87 87 91 91 91 91 38 17 17 17 17 19 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 8 8 8 56 56 56 56 56 56 56 63 63 63 63 63 4 4 4 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bgwo1n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 39 39 39 39 39 39 39 67 67 67 67 54 54 54 63 40 40 40 40 40 63 93 47 47 53 53 88 88 88 18 18 18 89 78 78 52 25 25 11 45 45 64 64 88 18 18 70 14 76 76 62 99 99 82 87 37 37 37 97 97 97 97 60 70 70 70 70 14 14 24 24 51 61 61 68 16 80 80 80 80 26 26 26 87 24 13 17 17 17 17 17 97 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 4 22 22 22 22 22 22 22 8 8 56 56 8 56 63 63 56 8 40 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/brax5a.wav', 'hubert': '71 71 71 71 12 12 40 63 40 63 27 47 47 53 53 53 53 53 64 64 80 80 18 18 10 10 10 10 10 60 70 70 70 52 52 52 25 25 87 91 91 91 38 38 9 9 9 1 1 31 31 10 10 10 84 40 63 63 86 86 86 9 9 9 74 27 31 31 37 37 37 37 86 86 91 91 91 91 9 43 74 74 2 89 89 49 36 49 23 60 60 3 3 3 3 3 3 77 24 24 24 13 13 13 13 13 58 58 58 32 32 64 65 65 3 3 3 77 10 10 37 63 86 86 86 73 73 1 27 89 89 87 87 94 94 94 94 94 32 32 32 64 81 81 81 81 81 10 10 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srah4a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 40 40 40 63 93 93 15 15 15 7 7 87 9 9 9 74 60 52 52 25 25 9 9 1 85 85 53 62 44 85 87 87 94 94 32 32 64 74 2 21 95 95 95 3 3 3 3 77 48 48 48 48 48 46 46 52 25 25 73 73 1 89 89 87 87 87 38 38 38 38 44 80 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 4 4 4 34 34 34 34 34 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgwe6a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 34 34 34 34 34 39 67 67 67 67 67 67 54 54 54 40 40 40 63 47 90 35 87 94 32 32 65 6 6 36 49 92 92 27 78 78 52 25 25 11 45 64 64 80 80 60 60 14 76 76 99 99 82 11 11 11 45 45 64 64 65 6 6 36 15 15 15 7 7 53 53 53 74 2 2 2 89 6 15 7 7 23 73 1 89 89 87 87 38 38 38 38 44 80 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 63 63 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lrad9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 4 4 4 4 12 12 56 56 40 40 40 40 40 40 40 93 93 93 90 35 35 94 94 32 32 60 60 52 52 25 25 9 9 1 85 85 85 53 9 9 74 66 66 66 66 27 31 87 45 45 45 45 64 64 80 26 26 87 24 24 13 13 13 58 58 58 88 44 80 80 18 18 26 26 26 87 91 91 91 91 58 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 83 34 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/prbj4a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 34 34 34 34 34 34 34 34 67 67 67 67 56 54 40 40 63 40 40 63 47 59 90 35 87 94 32 32 65 6 36 49 60 60 52 52 25 25 9 9 1 1 66 66 66 63 47 24 24 13 13 58 58 65 1 66 21 21 95 98 45 45 45 45 64 65 65 3 3 3 3 3 3 77 48 48 48 48 48 48 46 46 52 25 25 25 73 1 27 89 89 87 87 38 38 38 38 44 80 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 4 22 22 22 22 22 22 22 22 22 22 22 22 63 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bbbmzs.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 67 67 67 67 67 54 54 54 40 40 40 63 93 47 47 53 53 53 44 16 80 18 18 66 66 47 90 90 35 76 69 69 69 60 66 27 47 24 24 13 13 58 58 37 37 37 86 38 38 38 16 80 18 18 18 29 28 28 28 7 11 11 11 64 0 52 52 25 25 97 97 97 65 65 6 6 36 36 36 49 7 7 23 87 69 69 69 69 69 42 44 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 56 63 63 56 56 56 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/sgagzp.wav', 'hubert': '71 71 71 71 12 63 40 93 93 6 15 15 15 7 7 87 9 9 9 74 2 31 60 60 27 78 78 78 52 25 25 45 45 64 64 44 80 85 53 53 18 18 27 21 21 95 98 45 45 45 45 64 64 29 29 28 28 28 7 11 11 45 64 64 64 60 52 52 25 25 97 32 32 65 74 74 27 27 47 47 59 59 35 35 11 11 11 11 64 64 64 64 65 29 6 15 15 15 41 41 41 41 83 83 63 22 22 22 22 22 63 63 22 22 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/brag1a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 4 4 12 12 12 4 4 4 4 4 4 12 40 40 40 40 40 93 93 93 47 47 53 53 53 44 80 80 60 60 70 77 77 76 9 9 9 85 85 23 62 1 66 27 21 36 95 45 45 45 64 64 60 70 14 14 68 68 44 85 85 73 73 74 89 89 89 87 42 42 42 80 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bras3n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 67 67 67 67 67 54 54 40 40 40 93 93 63 47 47 53 53 44 80 80 18 52 52 25 25 9 9 9 85 85 23 62 65 74 31 87 87 87 9 9 43 6 6 36 36 36 36 15 92 99 99 99 60 52 52 25 25 11 45 45 64 64 64 80 26 26 87 87 42 13 13 42 42 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 4 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 63 56 56 56 40 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pgwo8p.wav', 'hubert': '71 71 71 47 47 33 33 90 35 35 94 94 32 32 64 65 6 6 36 36 49 60 92 92 27 78 78 52 52 69 25 25 11 45 45 64 64 64 64 80 80 18 18 60 60 70 14 76 76 62 99 99 99 37 37 37 86 86 87 9 9 9 97 97 97 14 37 37 37 86 94 94 94 32 32 32 64 64 74 27 31 31 60 92 27 27 47 59 59 35 35 11 11 11 11 64 64 64 64 64 65 29 6 15 15 15 15 41 41 41 41 41 41 83 83 83 22 63 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bwif9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 39 39 39 39 67 67 67 67 54 54 54 40 63 40 40 40 63 93 47 76 53 53 44 80 80 60 60 70 70 14 14 24 24 61 13 13 58 58 58 65 74 27 36 23 23 53 44 44 80 85 37 37 37 86 86 86 9 9 43 65 3 3 3 99 92 26 26 26 26 24 24 13 13 13 58 58 32 32 44 80 18 18 18 26 26 26 87 87 13 13 17 17 17 97 97 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 56 63 63 56 8 40 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bgwh7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 40 40 40 40 40 63 63 47 47 76 53 45 88 88 80 18 18 18 66 78 78 52 52 25 25 45 45 45 64 64 88 60 60 70 14 76 76 99 82 87 87 94 32 32 32 64 74 21 21 21 95 49 49 36 36 7 7 87 87 9 9 16 77 77 23 44 80 80 80 18 18 26 26 26 26 87 13 13 17 17 17 17 97 19 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/pbwp7s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 4 12 12 12 12 34 34 34 67 67 67 67 54 54 40 40 93 93 27 47 59 33 35 94 32 32 65 6 36 60 92 92 27 47 47 90 35 35 69 69 69 69 25 25 62 73 99 99 66 27 27 27 47 59 45 45 45 64 64 6 36 36 36 7 7 87 87 9 16 77 77 44 80 18 18 6 6 36 49 49 7 7 23 69 69 69 69 44 80 80 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/brbtzn.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 40 12 12 12 4 12 67 67 67 54 54 40 40 40 40 93 93 93 93 93 47 87 53 53 53 44 80 18 60 60 66 77 77 87 9 9 9 1 1 2 2 27 47 47 24 13 58 58 65 74 27 27 31 36 59 45 45 45 64 64 29 28 36 36 28 7 11 53 53 0 69 77 25 25 25 25 42 44 80 26 26 42 42 42 42 17 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/brimzp.wav', 'hubert': '71 71 71 71 71 12 12 12 12 63 63 4 4 4 4 4 4 4 34 34 34 34 34 34 34 34 34 34 34 34 34 67 67 67 54 54 54 40 40 63 40 93 93 93 93 93 27 47 76 53 53 44 80 80 60 60 66 66 52 52 25 25 58 58 9 1 85 85 23 23 53 44 80 26 87 38 38 16 16 18 18 29 28 28 28 87 11 53 0 0 77 25 25 73 73 16 74 27 47 47 59 35 11 11 11 11 64 64 65 29 6 36 36 49 41 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 63 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/brip4n.wav', 'hubert': '71 71 71 71 12 40 40 63 40 27 47 47 53 53 53 53 44 80 80 18 60 60 52 52 52 25 25 87 91 91 91 9 9 9 1 31 31 23 37 37 86 53 53 44 80 18 18 66 27 63 27 47 59 59 45 45 45 45 64 64 65 65 3 3 3 3 3 3 77 48 48 48 48 48 48 19 76 44 80 80 26 26 87 87 91 91 91 91 91 17 17 17 17 17 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 4 4 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bbbz6s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 67 67 67 67 67 54 54 56 40 63 63 40 40 40 40 40 40 40 63 40 93 47 47 53 53 53 44 80 80 18 18 18 66 66 47 90 90 90 35 69 69 69 69 60 1 27 47 47 24 24 13 13 58 58 58 62 29 29 28 28 7 87 87 9 9 1 74 27 6 15 15 15 15 7 7 53 53 53 74 74 2 27 89 6 15 36 36 15 15 7 7 7 23 69 69 69 69 69 69 42 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 40 20 20 20', 'duration': 0.0}
